Dates,TRI,Rm
11-06-2019,15845.8117,0.359818228
12-06-2019,15767.1494,-0.496423291
13-06-2019,15791.7887,0.156269845
14-06-2019,15671.5017,-0.761705987
17-06-2019,15471.156,-1.278407799
18-06-2019,15496.804,0.165779467
19-06-2019,15496.7377,-0.00042783
20-06-2019,15696.3662,1.288196935
21-06-2019,15553.5544,-0.909839884
24-06-2019,15521.1183,-0.208544614
25-06-2019,15649.5362,0.827375306
26-06-2019,15717.327,0.433180889
27-06-2019,15709.3672,-0.050643471
28-06-2019,15639.4538,-0.445042751
01-07-2019,15741.2727,0.651038721
02-07-2019,15800.5731,0.376719222
03-07-2019,15809.1299,0.054154998
04-07-2019,15852.83,0.276423183
05-07-2019,15672.8946,-1.135036457
08-07-2019,15339.1416,-2.129491766
09-07-2019,15335.5585,-0.023359195
10-07-2019,15260.3103,-0.490677923
11-07-2019,15374.879,0.750762584
12-07-2019,15334.8788,-0.26016595
15-07-2019,15383.9512,0.320005138
16-07-2019,15485.6188,0.660867931
17-07-2019,15518.6811,0.213503254
18-07-2019,15400.9927,-0.758365993
19-07-2019,15174.9841,-1.467493716
22-07-2019,15080.0114,-0.625850409
23-07-2019,15059.8758,-0.133525098
24-07-2019,14988.2762,-0.475432872
25-07-2019,14965.6882,-0.150704455
26-07-2019,15008.5,0.286066363
29-07-2019,14882.6944,-0.838229004
30-07-2019,14744.6306,-0.927680138
31-07-2019,14788.4886,0.297450653
01-08-2019,14609.0278,-1.213516843
02-08-2019,14639.374,0.207722241
05-08-2019,14459.9985,-1.225294879
06-08-2019,14574.0134,0.788484867
07-08-2019,14450.5471,-0.847167466
08-08-2019,14688.79,1.648677371
09-08-2019,14791.5754,0.69975403
13-08-2019,14550.4156,-1.630386172
14-08-2019,14692.7179,0.977994745
16-08-2019,14717.2293,0.166826861
19-08-2019,14728.1504,0.074206223
20-08-2019,14679.9771,-0.327083162
21-08-2019,14551.8927,-0.872510898
22-08-2019,14317.316,-1.612001303
23-08-2019,14434.6126,0.81926389
26-08-2019,14739.1838,2.110006056
27-08-2019,14802.4973,0.429559064
28-08-2019,14723.5221,-0.533526191
29-08-2019,14593.1629,-0.885380544
30-08-2019,14693.0649,0.684580859
03-09-2019,14392.6924,-2.044314798
04-09-2019,14455.0062,0.432954435
05-09-2019,14459.3381,0.029968164
06-09-2019,14590.3638,0.906166652
09-09-2019,14666.14,0.519357852
11-09-2019,14709.6597,0.296735883
12-09-2019,14639.1485,-0.479353034
13-09-2019,14763.243,0.847689331
16-09-2019,14666.7399,-0.653671419
17-09-2019,14418.9508,-1.689462701
18-09-2019,14449.6745,0.21307861
19-09-2019,14268.5979,-1.253153488
20-09-2019,15027.5602,5.319109175
23-09-2019,15462.0908,2.891557872
24-09-2019,15446.0958,-0.103446553
25-09-2019,15248.8242,-1.277161572
26-09-2019,15423.4362,1.145085009
27-09-2019,15345.0607,-0.508158487
30-09-2019,15294.4766,-0.329644183
01-10-2019,15141.7911,-0.998304839
03-10-2019,15080.6102,-0.404053256
04-10-2019,14895.0017,-1.230775794
07-10-2019,14830.5552,-0.432671988
09-10-2019,15079.6772,1.679788765
10-10-2019,14974.7101,-0.696083203
11-10-2019,15068.6806,0.627528008
14-10-2019,15116.7989,0.319326564
15-10-2019,15232.9625,0.768440467
16-10-2019,15280.5476,0.31238244
17-10-2019,15458.9246,1.167346908
18-10-2019,15559.6594,0.651628769
22-10-2019,15461.5931,-0.63025994
23-10-2019,15494.6389,0.213728299
24-10-2019,15465.9306,-0.185278923
25-10-2019,15467.6664,0.011223379
27-10-2019,15525.417,0.373363367
29-10-2019,15738.66,1.373509001
30-10-2019,15815.5938,0.488820522
31-10-2019,15860.4782,0.283798386
01-11-2019,15878.038,0.11071419
04-11-2019,15945.7399,0.426387064
05-11-2019,15913.5581,-0.201820676
06-11-2019,15978.7896,0.40991147
07-11-2019,16040.2155,0.384421483
08-11-2019,15901.4732,-0.864965312
11-11-2019,15908.5506,0.044507826
13-11-2019,15811.0705,-0.612752868
14-11-2019,15853.3341,0.267303849
15-11-2019,15884.5144,0.196679763
18-11-2019,15869.8924,-0.092051917
19-11-2019,15944.1375,0.46783619
20-11-2019,16022.9227,0.494132718
21-11-2019,15981.9277,-0.255852199
22-11-2019,15909.8191,-0.451188376
25-11-2019,16122.6062,1.337457696
26-11-2019,16074.467,-0.298582
27-11-2019,16158.5937,0.523356078
28-11-2019,16225.9618,0.416918089
29-11-2019,16098.9706,-0.78264205
02-12-2019,16088.4881,-0.065112859
03-12-2019,16016.3796,-0.448199356
04-12-2019,16081.8114,0.408530527
05-12-2019,16048.6949,-0.205925186
06-12-2019,15919.3001,-0.806263692
09-12-2019,15940.6656,0.134211302
